"filename", "language", "TypeScript", "JSON with Comments", "YAML", "JSON", "Vue", "Markdown", "CSS", "HTML", "JavaScript", "TypeScript JSX", "Skill", "SCSS", "JavaScript JSX", "comment", "blank", "total"
"e:\enLearn\packages\tldraw-vue\packages\validate\package.json", "JSON", 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -55
"e:\enLearn\packages\tldraw-vue\packages\validate\src\index.ts", "TypeScript", -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -19
"e:\enLearn\packages\tldraw-vue\packages\validate\src\lib\validation.ts", "TypeScript", -912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -993, -99, -2004
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\arrays.test.ts", "TypeScript", -88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -15, -104
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\dicts.test.ts", "TypeScript", -71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -15, -87
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\enums.test.ts", "TypeScript", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -29
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\errors.test.ts", "TypeScript", -105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -125
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\index-key.test.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -16
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\json.test.ts", "TypeScript", -88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -20, -109
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\model.test.ts", "TypeScript", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -35
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\nullable-optional.test.ts", "TypeScript", -65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -76
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\numbers.test.ts", "TypeScript", -95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -115
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\objects.test.ts", "TypeScript", -109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -26, -138
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\or.test.ts", "TypeScript", -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -14
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\primitives.test.ts", "TypeScript", -57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -68
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\refine-check.test.ts", "TypeScript", -65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -17, -83
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\unions.test.ts", "TypeScript", -124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -22, -148
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\urls.test.ts", "TypeScript", -49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -60
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\validation.fuzz.test.ts", "TypeScript", -345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -32, -379
"e:\enLearn\packages\tldraw-vue\packages\validate\src\test\validator.test.ts", "TypeScript", -49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -61
"e:\enLearn\packages\tldraw-vue\packages\validate\tsconfig.json", "JSON with Comments", 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8
"e:\enLearn\packages\tldraw-vue\packages\validate\vitest.config.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -7
"e:\enLearn\packages\tldraw-vue\scripts\rewrite-type-imports.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, -47, 0, 0, 0, 0, 0, -10, -57
"e:\enLearn\packages\tldraw-vue\src\App.vue", "Vue", 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -59
"e:\enLearn\packages\tldraw-vue\src\TldrawVue.vue", "Vue", 0, 0, 0, 0, -253, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -280
"e:\enLearn\packages\tldraw-vue\src\components\LowCodeFormPanel.vue", "Vue", 0, 0, 0, 0, -953, 0, 0, 0, 0, 0, 0, 0, 0, 0, -92, -1045
"e:\enLearn\packages\tldraw-vue\src\components\VueBottomToolbar.vue", "Vue", 0, 0, 0, 0, -270, 0, 0, 0, 0, 0, 0, 0, 0, 0, -34, -304
"e:\enLearn\packages\tldraw-vue\src\components\VueCanvas.vue", "Vue", 0, 0, 0, 0, -897, 0, 0, 0, 0, 0, 0, 0, 0, 0, -98, -995
"e:\enLearn\packages\tldraw-vue\src\components\VueComponentPalette.vue", "Vue", 0, 0, 0, 0, -224, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -254
"e:\enLearn\packages\tldraw-vue\src\components\VueContextMenu.vue", "Vue", 0, 0, 0, 0, -59, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -66
"e:\enLearn\packages\tldraw-vue\src\components\VueMinimap.vue", "Vue", 0, 0, 0, 0, -160, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -197
"e:\enLearn\packages\tldraw-vue\src\components\VueNavigationPanel.vue", "Vue", 0, 0, 0, 0, -313, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -358
"e:\enLearn\packages\tldraw-vue\src\components\VueRulerOverlay.vue", "Vue", 0, 0, 0, 0, -108, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -116
"e:\enLearn\packages\tldraw-vue\src\components\VueShapeWrapper.vue", "Vue", 0, 0, 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -31
"e:\enLearn\packages\tldraw-vue\src\components\VueStylePanel.vue", "Vue", 0, 0, 0, 0, -250, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -278
"e:\enLearn\packages\tldraw-vue\src\components\VueTopLeftMenu.vue", "Vue", 0, 0, 0, 0, -911, 0, 0, 0, 0, 0, 0, 0, 0, 0, -95, -1006
"e:\enLearn\packages\tldraw-vue\src\components\VueWorkspaceToolbar.vue", "Vue", 0, 0, 0, 0, -99, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -109
"e:\enLearn\packages\tldraw-vue\src\components\shapes\VueArrowShapeNode.vue", "Vue", 0, 0, 0, 0, -53, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -58
"e:\enLearn\packages\tldraw-vue\src\components\shapes\VueBoxShapeNode.vue", "Vue", 0, 0, 0, 0, -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -38
"e:\enLearn\packages\tldraw-vue\src\components\shapes\VueDrawShapeNode.vue", "Vue", 0, 0, 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -41
"e:\enLearn\packages\tldraw-vue\src\components\shapes\VueFrameShapeNode.vue", "Vue", 0, 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -24
"e:\enLearn\packages\tldraw-vue\src\components\shapes\VueImageShapeNode.vue", "Vue", 0, 0, 0, 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -35
"e:\enLearn\packages\tldraw-vue\src\components\shapes\VueLineShapeNode.vue", "Vue", 0, 0, 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -40
"e:\enLearn\packages\tldraw-vue\src\components\shapes\VueMaterialSectionShapeNode.vue", "Vue", 0, 0, 0, 0, -144, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -166
"e:\enLearn\packages\tldraw-vue\src\components\shapes\VueMaterialShapeNode.vue", "Vue", 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -22
"e:\enLearn\packages\tldraw-vue\src\components\shapes\VueQrShapeNode.vue", "Vue", 0, 0, 0, 0, -129, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -143
"e:\enLearn\packages\tldraw-vue\src\components\shapes\VueTableShapeNode.vue", "Vue", 0, 0, 0, 0, -146, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -158
"e:\enLearn\packages\tldraw-vue\src\components\shapes\VueTextShapeNode.vue", "Vue", 0, 0, 0, 0, -133, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -148
"e:\enLearn\packages\tldraw-vue\src\components\shapes\shapeComponentRegistry.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -18
"e:\enLearn\packages\tldraw-vue\src\components\shapes\types.ts", "TypeScript", -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10
"e:\enLearn\packages\tldraw-vue\src\components\shapes\useVueShapeTheme.ts", "TypeScript", -58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -68
"e:\enLearn\packages\tldraw-vue\src\editor\createVueEditor.ts", "TypeScript", -140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -148
"e:\enLearn\packages\tldraw-vue\src\editor\extensions\coreExtension.ts", "TypeScript", -389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -401
"e:\enLearn\packages\tldraw-vue\src\editor\extensions\defaultExtensions.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -9
"e:\enLearn\packages\tldraw-vue\src\editor\extensions\frame\frameExtension.ts", "TypeScript", -51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -54
"e:\enLearn\packages\tldraw-vue\src\editor\extensions\frame\vueFrameShape.ts", "TypeScript", -105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -126
"e:\enLearn\packages\tldraw-vue\src\editor\extensions\material\materialExtension.ts", "TypeScript", -119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -130
"e:\enLearn\packages\tldraw-vue\src\editor\extensions\material\vueMaterialShape.ts", "TypeScript", -648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -748
"e:\enLearn\packages\tldraw-vue\src\editor\extensions\qr\qrExtension.ts", "TypeScript", -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -50
"e:\enLearn\packages\tldraw-vue\src\editor\extensions\qr\vueQrShape.ts", "TypeScript", -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -85
"e:\enLearn\packages\tldraw-vue\src\editor\extensions\qr\vueQrSvgExport.ts", "TypeScript", -88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -92
"e:\enLearn\packages\tldraw-vue\src\editor\extensions\table\tableExtension.ts", "TypeScript", -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -50
"e:\enLearn\packages\tldraw-vue\src\editor\extensions\table\vueTableShape.ts", "TypeScript", -146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -171
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\BrushingState.ts", "TypeScript", -303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -58, -361
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\ContextMenuState.ts", "TypeScript", -587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56, -644
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\CreatingBoxState.ts", "TypeScript", -88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -99
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\CreatingLineShapeState.ts", "TypeScript", -144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -160
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\CreatingSizedShapeState.ts", "TypeScript", -126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -145
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\DraggingArrowHandleState.ts", "TypeScript", -113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -132
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\DraggingCreatedShapeState.ts", "TypeScript", -115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -138
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\DrawingState.ts", "TypeScript", -103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -113
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\ErasingState.ts", "TypeScript", -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -49
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\MinimapManager.ts", "TypeScript", -220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44, -264
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\NavigationController.ts", "TypeScript", -103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -123
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\PanningState.ts", "TypeScript", -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -58
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\ResizingState.ts", "TypeScript", -360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -421
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\StylePanelController.ts", "TypeScript", -81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -93
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\ToolbarController.ts", "TypeScript", -72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -83
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\TopMenuController.ts", "TypeScript", -323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39, -362
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\TranslatingState.ts", "TypeScript", -488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -94, -582
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\VueArrowBindingUtil.ts", "TypeScript", -207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -240
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\VueAssetManager.ts", "TypeScript", -88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -99
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\VueEditorController.ts", "TypeScript", -1395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -227, -1623
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\VueSelectTool.ts", "TypeScript", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -16
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\WorkspaceBoundsManager.ts", "TypeScript", -224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -45, -269
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\guides.ts", "TypeScript", -436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, -484
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\selectionActions.ts", "TypeScript", -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -38
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\snapIndicatorSegments.ts", "TypeScript", -153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -168
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\types.ts", "TypeScript", -102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -119
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\vueArrowTargetState.ts", "TypeScript", -123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -134
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\vueLineGeometry.ts", "TypeScript", -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -53
"e:\enLearn\packages\tldraw-vue\src\editor\interactions\vueTextSizing.ts", "TypeScript", -45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -52
"e:\enLearn\packages\tldraw-vue\src\editor\templateStore.ts", "TypeScript", -172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -200
"e:\enLearn\packages\tldraw-vue\src\editor\vueBoxShape.ts", "TypeScript", -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -92
"e:\enLearn\packages\tldraw-vue\src\editor\vueDefaultShapes.ts", "TypeScript", -285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, -327
"e:\enLearn\packages\tldraw-vue\src\editor\vueEditorExtensions.ts", "TypeScript", -93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -107
"e:\enLearn\packages\tldraw-vue\src\editor\vuePlugins.ts", "TypeScript", -207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -34, -241
"e:\enLearn\packages\tldraw-vue\src\editor\vueStyleDefs.ts", "TypeScript", -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -48
"e:\enLearn\packages\tldraw-vue\src\editor\vueSvgExport.ts", "TypeScript", -883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -70, -953
"e:\enLearn\packages\tldraw-vue\src\index.ts", "TypeScript", -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -68
"e:\enLearn\packages\tldraw-vue\src\main.ts", "TypeScript", -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -11
"e:\enLearn\packages\tldraw-vue\src\plugins\historyValidationPlugin.ts", "TypeScript", -43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -45
"e:\enLearn\packages\tldraw-vue\src\print\PrintManager.ts", "TypeScript", -178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -200
"e:\enLearn\packages\tldraw-vue\src\print\adapters\BluetoothPrintAdapter.ts", "TypeScript", -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10
"e:\enLearn\packages\tldraw-vue\src\print\adapters\BrowserPrintAdapter.ts", "TypeScript", -142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -152
"e:\enLearn\packages\tldraw-vue\src\print\adapters\NetworkPrintAdapter.ts", "TypeScript", -46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -53
"e:\enLearn\packages\tldraw-vue\src\print\dataSource.ts", "TypeScript", -167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -199
"e:\enLearn\packages\tldraw-vue\src\print\expression.ts", "TypeScript", -101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -122
"e:\enLearn\packages\tldraw-vue\src\print\index.ts", "TypeScript", -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -42
"e:\enLearn\packages\tldraw-vue\src\print\materialGrid.ts", "TypeScript", -491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66, -557
"e:\enLearn\packages\tldraw-vue\src\print\queue.ts", "TypeScript", -52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -62
"e:\enLearn\packages\tldraw-vue\src\print\renderer.ts", "TypeScript", -155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -185
"e:\enLearn\packages\tldraw-vue\src\print\types.ts", "TypeScript", -168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -195
"e:\enLearn\packages\tldraw-vue\src\styles.css", "CSS", 0, 0, 0, 0, 0, 0, -2184, 0, 0, 0, 0, 0, 0, 0, -310, -2494
"e:\enLearn\packages\tldraw-vue\src\vite-env.d.ts", "TypeScript", -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -20
"e:\enLearn\packages\tldraw-vue\src\vue\editorContext.ts", "TypeScript", -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -13
"e:\enLearn\packages\tldraw-vue\src\vue\useEditorValue.ts", "TypeScript", -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -16
"e:\enLearn\packages\tldraw-vue\tsconfig.build.json", "JSON", 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -38
"e:\enLearn\packages\tldraw-vue\tsconfig.json", "JSON with Comments", 0, -57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -58
"e:\enLearn\packages\tldraw-vue\vite.config.ts", "TypeScript", -132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -136
"e:\enLearn\packages\trigger-workflow-editor\README.md", "Markdown", 0, 0, 0, 0, 0, -84, 0, 0, 0, 0, 0, 0, 0, 0, -29, -113
"e:\enLearn\packages\trigger-workflow-editor\package.json", "JSON", 0, 0, 0, -53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -54
"e:\enLearn\packages\trigger-workflow-editor\src\compiler\trigger.ts", "TypeScript", -157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -171
"e:\enLearn\packages\trigger-workflow-editor\src\components\TriggerFlowNode.vue", "Vue", 0, 0, 0, 0, -146, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -162
"e:\enLearn\packages\trigger-workflow-editor\src\components\TriggerWorkflowEditor.vue", "Vue", 0, 0, 0, 0, -1576, 0, 0, 0, 0, 0, 0, 0, 0, 0, -184, -1760
"e:\enLearn\packages\trigger-workflow-editor\src\examples\task-examples.ts", "TypeScript", -252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -261
"e:\enLearn\packages\trigger-workflow-editor\src\flow-adapter.ts", "TypeScript", -305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -333
"e:\enLearn\packages\trigger-workflow-editor\src\index.ts", "TypeScript", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -15
"e:\enLearn\packages\trigger-workflow-editor\src\inspector-form.ts", "TypeScript", -1213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -90, -1305
"e:\enLearn\packages\trigger-workflow-editor\src\job-adapters.ts", "TypeScript", -303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, -338
"e:\enLearn\packages\trigger-workflow-editor\src\runtime-catalog.ts", "TypeScript", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -22
"e:\enLearn\packages\trigger-workflow-editor\src\schema\normalize.ts", "TypeScript", -164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -183
"e:\enLearn\packages\trigger-workflow-editor\src\schema\registry.ts", "TypeScript", -111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -14, -126
"e:\enLearn\packages\trigger-workflow-editor\src\schema\types.ts", "TypeScript", -171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -189
"e:\enLearn\packages\trigger-workflow-editor\src\schema\validate.ts", "TypeScript", -265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -285
"e:\enLearn\packages\trigger-workflow-editor\src\templates\index.ts", "TypeScript", -156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -163
"e:\enLearn\packages\trigger-workflow-editor\tests\canvas-tools.spec.ts", "TypeScript", -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -85
"e:\enLearn\packages\trigger-workflow-editor\tests\inspector-form.spec.ts", "TypeScript", -357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -387
"e:\enLearn\packages\trigger-workflow-editor\tests\job-adapters.spec.ts", "TypeScript", -196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -209
"e:\enLearn\packages\trigger-workflow-editor\tests\task-examples.spec.ts", "TypeScript", -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -91
"e:\enLearn\packages\trigger-workflow-editor\tests\templates.spec.ts", "TypeScript", -178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -192
"e:\enLearn\packages\trigger-workflow-editor\tsconfig.build.json", "JSON", 0, 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -13
"e:\enLearn\packages\trigger-workflow-editor\tsconfig.json", "JSON with Comments", 0, -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -42
"e:\enLearn\packages\trigger-workflow-editor\vite.config.ts", "TypeScript", -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -24
"e:\enLearn\packages\workflow-schema\package.json", "JSON", 0, 0, 0, -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -30
"e:\enLearn\packages\workflow-schema\pnpm-lock.yaml", "YAML", 0, 0, -260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -70, -330
"e:\enLearn\packages\workflow-schema\src\compiler\index.ts", "TypeScript", -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -44
"e:\enLearn\packages\workflow-schema\src\index.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\enLearn\packages\workflow-schema\src\node-registry\index.ts", "TypeScript", -117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -123
"e:\enLearn\packages\workflow-schema\src\schema\normalize.ts", "TypeScript", -153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -179
"e:\enLearn\packages\workflow-schema\src\schema\types.ts", "TypeScript", -136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -156
